Lines,Lon,VehicleNumber,Time,Lat,Brigade
131,20.8892,9844,2024-02-20 19:34:32,52.20557,3
185,20.88261,9845,2024-02-20 19:34:32,52.207596,013
167,20.90387,9846,2024-02-20 19:34:33,52.23923,601
167,20.968003,9847,2024-02-20 19:34:34,52.214005,7
817,20.882454,9848,2024-02-20 19:34:33,52.20745,04
131,21.02018,9849,2024-02-20 19:34:35,52.211625,8
131,21.059212,9850,2024-02-20 19:34:37,52.19105,1
167,20.882851,9851,2024-02-20 19:34:37,52.207352,7
131,20.88281,9852,2024-02-20 19:34:34,52.207413,016
817,20.838341,9853,2024-02-20 19:34:32,52.17321,01
131,21.0131,9854,2024-02-20 19:34:36,52.2273255,11
193,21.016138,9901,2024-02-20 19:34:16,52.174,1
114,20.916964,9902,2024-02-20 19:34:21,52.312748,4
186,20.940947,9903,2024-02-20 19:34:27,52.328297,494
186,20.972164,9904,2024-02-20 19:34:25,52.320545,2
114,21.017998,9905,2024-02-20 19:34:36,52.291473,1
186,20.963556,9906,2024-02-20 19:34:27,52.207867,11
114,20.923288,9907,2024-02-20 19:34:00,52.276352,5
186,20.942268,9909,2024-02-20 19:34:36,52.334202,3
114,21.041847,9910,2024-02-20 19:34:22,52.300247,7
114,20.927809,9911,2024-02-20 19:34:36,52.291164,21
193,21.050215,9912,2024-02-20 19:34:35,52.158836,4
210,20.927999,9913,2024-02-20 19:34:36,52.292145,2
186,20.996315,9914,2024-02-20 19:34:33,52.287609,495
186,20.967819,9915,2024-02-20 19:34:37,52.319473,6
193,20.874453,9916,2024-02-20 19:34:36,52.278301,1
719,20.873358,9917,2024-02-20 19:34:28,52.279308,09
193,21.039444,9918,2024-02-20 19:34:31,52.154026,2
114,20.970284,9919,2024-02-20 19:34:33,52.264896,011
112,21.085144,9920,2024-02-20 19:34:36,52.304321,016
186,20.942194,9921,2024-02-20 19:34:37,52.334026,4
150,20.862669,9922,2024-02-20 19:34:28,52.348785,1
210,20.776947,9923,2024-02-20 19:34:34,52.303524,5
114,20.923613,9925,2024-02-20 19:34:30,52.280811,2
210,20.884144,9926,2024-02-20 19:34:10,52.286228,3
112,21.032043,9927,2024-02-20 19:34:35,52.293331,012
112,20.873308,9928,2024-02-20 19:34:16,52.279171,013
114,20.933062,9929,2024-02-20 19:34:19,52.306049,8
186,20.874224,9930,2024-02-20 19:34:08,52.279015,9
186,20.874376,9932,2024-02-20 19:34:36,52.278358,495
114,21.041908,9933,2024-02-20 19:34:37,52.292965,9
114,20.964079,9934,2024-02-20 19:34:02,52.266525,010
114,20.873861,9936,2024-02-20 19:34:10,52.27903,M22
112,20.873491,9937,2024-02-20 19:34:36,52.279449,014
114,20.873926,9938,2024-02-20 19:34:37,52.279041,9
186,20.963776,9941,2024-02-20 19:34:36,52.207851,10
114,20.87476,9943,2024-02-20 19:34:26,52.279003,M23
193,21.005924,9944,2024-02-20 19:34:33,52.172077,5
210,20.811378,9945,2024-02-20 19:34:05,52.308781,4
210,20.871998,9946,2024-02-20 19:34:36,52.287964,6
719,20.873589,9947,2024-02-20 19:34:34,52.279106,06
210,20.92841,9949,2024-02-20 19:34:25,52.290977,1
186,20.953133,9950,2024-02-20 19:34:29,52.262718,1
719,20.873777,9951,2024-02-20 19:34:26,52.279495,07
193,21.03689,9952,2024-02-20 19:34:32,52.161964,3
719,20.841265,9953,2024-02-20 19:34:09,52.250713,08
186,20.960295,9954,2024-02-20 19:34:35,52.216694,12
114,21.016045,9955,2024-02-20 19:34:12,52.295101,6
